ville,date,temp_max,temp_min,precipitation,pluie,neige
Moscow,2018-09-07,23.3,10.7,0.0,0.0,0.0
Moscow,2018-09-08,24.5,9.4,0.0,0.0,0.0
Moscow,2018-09-09,24.1,12.1,0.0,0.0,0.0
Moscow,2018-09-10,20.8,10.6,0.0,0.0,0.0
Moscow,2018-09-11,22.9,13.6,0.0,0.0,0.0
Moscow,2018-09-12,20.2,15.5,0.1,0.1,0.0
Moscow,2018-09-13,20.5,12.2,1.0,1.0,0.0
Moscow,2018-09-14,20.1,8.1,0.0,0.0,0.0
Moscow,2018-09-15,21.5,10.9,0.2,0.2,0.0
Moscow,2018-09-16,16.2,12.0,17.3,17.3,0.0
Moscow,2018-09-17,16.8,8.3,0.0,0.0,0.0
Moscow,2018-09-18,17.3,9.9,2.9,2.9,0.0
Moscow,2018-09-19,22.5,8.5,0.0,0.0,0.0
Moscow,2018-09-20,22.0,13.1,0.0,0.0,0.0
Moscow,2018-09-21,24.2,10.4,0.0,0.0,0.0
Moscow,2018-09-22,24.7,13.2,0.0,0.0,0.0
Moscow,2018-09-23,18.7,9.3,5.3,5.3,0.0
Moscow,2018-09-24,13.4,6.2,11.7,11.7,0.0
Moscow,2018-09-25,11.1,6.6,8.1,8.1,0.0
Moscow,2018-09-26,11.5,3.9,0.1,0.1,0.0
Moscow,2018-09-27,13.0,5.5,12.8,12.8,0.0
Moscow,2018-09-28,15.0,5.7,5.1,5.1,0.0
Moscow,2018-09-29,9.7,3.7,0.0,0.0,0.0
Moscow,2018-09-30,10.8,1.6,0.0,0.0,0.0
Moscow,2018-10-01,13.6,6.1,0.0,0.0,0.0
Moscow,2018-10-02,11.6,5.1,2.2,2.2,0.0
Moscow,2018-10-03,11.9,6.9,7.4,7.4,0.0
Moscow,2018-10-04,9.6,4.4,3.4,3.4,0.0
Moscow,2018-10-05,7.0,2.7,0.4,0.4,0.0
Moscow,2018-10-06,14.2,4.7,1.2,1.2,0.0
Moscow,2018-10-07,16.1,7.5,0.4,0.4,0.0
Moscow,2018-10-08,13.6,3.7,2.7,2.7,0.0
Moscow,2018-10-09,9.3,-1.0,0.0,0.0,0.0
Moscow,2018-10-10,12.6,3.7,0.0,0.0,0.0
Moscow,2018-10-11,13.7,5.3,0.0,0.0,0.0
Moscow,2018-10-12,14.9,1.7,0.0,0.0,0.0
Moscow,2018-10-13,14.9,6.9,0.0,0.0,0.0
Moscow,2018-10-14,17.4,7.8,0.0,0.0,0.0
Moscow,2018-10-15,17.7,7.6,0.0,0.0,0.0
Moscow,2018-10-16,16.5,5.4,0.0,0.0,0.0
Moscow,2018-10-17,15.8,5.6,0.0,0.0,0.0
Moscow,2018-10-18,17.3,3.6,0.0,0.0,0.0
Moscow,2018-10-19,17.0,7.9,0.0,0.0,0.0
Moscow,2018-10-20,8.2,2.8,0.0,0.0,0.0
Moscow,2018-10-21,8.4,3.3,0.0,0.0,0.0
Moscow,2018-10-22,8.4,3.7,0.0,0.0,0.0
Moscow,2018-10-23,7.1,2.5,1.0,1.0,0.0
Moscow,2018-10-24,5.5,2.2,5.6,5.6,0.0
Moscow,2018-10-25,4.1,1.6,0.1,0.1,0.0
Moscow,2018-10-26,4.1,-0.8,0.2,0.2,0.0
Moscow,2018-10-27,4.9,-0.8,3.3,1.4,1.33
Moscow,2018-10-28,7.7,1.6,3.9,3.2,0.49
Moscow,2018-10-29,3.2,-0.5,0.6,0.0,0.42
Moscow,2018-10-30,1.9,-2.4,0.3,0.0,0.21
Moscow,2018-10-31,2.0,-2.9,0.0,0.0,0.0
Moscow,2018-11-01,5.0,2.1,1.0,1.0,0.0
Moscow,2018-11-02,8.0,3.9,0.0,0.0,0.0
Moscow,2018-11-03,8.4,5.9,7.5,7.5,0.0
Moscow,2018-11-04,8.2,4.6,2.0,2.0,0.0
Moscow,2018-11-05,5.8,1.4,0.0,0.0,0.0
Moscow,2018-11-06,6.4,0.2,0.0,0.0,0.0
Moscow,2018-11-07,6.0,0.4,0.1,0.1,0.0
Moscow,2018-11-08,3.9,2.9,0.1,0.1,0.0
Moscow,2018-11-09,2.9,2.3,0.8,0.8,0.0
Moscow,2018-11-10,2.9,1.2,0.0,0.0,0.0
Moscow,2018-11-11,0.9,-6.0,0.0,0.0,0.0
Moscow,2018-11-12,-2.4,-7.5,0.0,0.0,0.0
Moscow,2018-11-13,-1.9,-7.7,0.0,0.0,0.0
Moscow,2018-11-14,0.6,-3.9,0.0,0.0,0.0
Moscow,2018-11-15,1.3,-4.6,0.0,0.0,0.0
Moscow,2018-11-16,1.6,-6.3,0.0,0.0,0.0
Moscow,2018-11-17,1.6,-4.0,0.9,0.0,0.63
Moscow,2018-11-18,1.8,-0.0,1.5,0.1,0.98
Moscow,2018-11-19,1.4,-1.4,0.2,0.2,0.0
Moscow,2018-11-20,-1.6,-3.9,0.2,0.0,0.14
Moscow,2018-11-21,0.1,-2.9,0.0,0.0,0.0
Moscow,2018-11-22,0.3,-2.7,0.2,0.0,0.14
Moscow,2018-11-23,-0.8,-4.6,0.0,0.0,0.0
Moscow,2018-11-24,-0.5,-2.5,0.0,0.0,0.0
Moscow,2018-11-25,-0.5,-3.6,0.2,0.0,0.14
Moscow,2018-11-26,-1.2,-3.6,0.0,0.0,0.0
Moscow,2018-11-27,-2.5,-6.9,0.5,0.0,0.35
Moscow,2018-11-28,-3.7,-10.4,1.5,0.1,0.98
Moscow,2018-11-29,-5.7,-12.3,0.0,0.0,0.0
Moscow,2018-11-30,-6.8,-15.5,0.0,0.0,0.0
Moscow,2018-12-01,-7.5,-18.6,0.0,0.0,0.0
Moscow,2018-12-02,-4.6,-7.1,3.0,0.0,2.1
Moscow,2018-12-03,-4.2,-9.3,0.1,0.0,0.07
Moscow,2018-12-04,-1.1,-8.7,0.1,0.0,0.07
Moscow,2018-12-05,0.4,-1.8,0.5,0.1,0.28
Moscow,2018-12-06,-0.7,-2.7,7.6,0.0,5.32
Moscow,2018-12-07,-1.9,-6.5,0.0,0.0,0.0
Moscow,2018-12-08,-5.3,-9.9,0.0,0.0,0.0
Moscow,2018-12-09,-1.3,-7.7,4.4,0.1,3.01
Moscow,2018-12-10,0.5,-1.1,2.5,0.0,1.75
Moscow,2018-12-11,0.4,-0.4,4.1,0.0,2.94
Moscow,2018-12-12,0.2,-2.0,0.4,0.0,0.28
Moscow,2018-12-13,-0.3,-2.6,4.9,0.0,3.43
Moscow,2018-12-14,-2.3,-3.5,1.3,0.0,0.91
Moscow,2018-12-15,-3.5,-6.9,0.0,0.0,0.0
Moscow,2018-12-16,-7.2,-11.5,0.0,0.0,0.0
Moscow,2018-12-17,-11.2,-14.5,0.0,0.0,0.0
Moscow,2018-12-18,-10.5,-14.2,0.0,0.0,0.0
Moscow,2018-12-19,-7.5,-13.7,0.1,0.1,0.0
Moscow,2018-12-20,-7.8,-11.8,0.2,0.0,0.14
Moscow,2018-12-21,-7.3,-12.7,3.9,0.0,2.73
Moscow,2018-12-22,-5.4,-7.3,3.2,0.0,2.24
Moscow,2018-12-23,-6.6,-7.7,1.0,0.0,0.7
Moscow,2018-12-24,-7.8,-9.1,3.4,0.2,2.31
Moscow,2018-12-25,-9.1,-12.8,1.1,0.0,0.77
Moscow,2018-12-26,-7.8,-10.9,0.6,0.0,0.42
Moscow,2018-12-27,-8.0,-11.0,0.0,0.0,0.0
Moscow,2018-12-28,-6.9,-13.6,0.0,0.0,0.0
Moscow,2018-12-29,-8.6,-10.8,0.0,0.0,0.0
Moscow,2018-12-30,-2.4,-9.0,0.0,0.0,0.0
Moscow,2018-12-31,-2.4,-7.2,0.8,0.1,0.56
Moscow,2019-01-01,-2.5,-6.6,0.2,0.0,0.14
Moscow,2019-01-02,-2.2,-4.1,1.8,0.0,1.26
Moscow,2019-01-03,-1.9,-3.1,5.5,0.1,3.78
Moscow,2019-01-04,-3.3,-5.8,2.2,0.1,1.47
Moscow,2019-01-05,-5.0,-8.9,0.1,0.0,0.07
Moscow,2019-01-06,-8.1,-10.6,0.0,0.0,0.0
Moscow,2019-01-07,-10.4,-12.7,0.0,0.0,0.0
Moscow,2019-01-08,-8.4,-10.7,0.8,0.0,0.56
Moscow,2019-01-09,-9.7,-11.8,0.0,0.0,0.0
Moscow,2019-01-10,-8.8,-11.7,0.3,0.0,0.21
Moscow,2019-01-11,-10.0,-12.3,0.0,0.0,0.0
Moscow,2019-01-12,-9.0,-11.0,2.5,0.0,1.75
Moscow,2019-01-13,-3.5,-9.0,0.4,0.0,0.28
Moscow,2019-01-14,-2.2,-4.1,1.4,0.1,0.91
Moscow,2019-01-15,-0.1,-6.2,1.6,0.0,1.12
Moscow,2019-01-16,-5.2,-10.3,0.0,0.0,0.0
Moscow,2019-01-17,-0.7,-7.3,3.9,0.0,2.73
Moscow,2019-01-18,1.3,0.0,2.0,0.3,1.19
Moscow,2019-01-19,1.0,-9.6,0.4,0.0,0.28
Moscow,2019-01-20,-4.2,-10.5,0.6,0.0,0.42
Moscow,2019-01-21,-4.4,-14.1,0.1,0.1,0.0
Moscow,2019-01-22,-13.7,-18.0,0.0,0.0,0.0
Moscow,2019-01-23,-13.1,-19.2,0.0,0.0,0.0
Moscow,2019-01-24,-10.4,-16.1,0.0,0.0,0.0
Moscow,2019-01-25,-11.1,-14.6,0.0,0.0,0.0
Moscow,2019-01-26,-8.4,-13.7,6.0,0.0,4.2
Moscow,2019-01-27,-7.0,-9.1,7.6,0.1,5.39
Moscow,2019-01-28,-7.0,-11.7,0.3,0.0,0.21
Moscow,2019-01-29,-1.8,-6.7,0.2,0.0,0.14
Moscow,2019-01-30,-1.5,-3.8,3.3,0.0,2.38
Moscow,2019-01-31,1.3,-2.1,5.1,2.5,1.82
Moscow,2019-02-01,-0.8,-4.0,0.7,0.0,0.49
Moscow,2019-02-02,-3.6,-6.3,0.9,0.1,0.56
Moscow,2019-02-03,0.6,-4.1,2.4,1.0,0.98
Moscow,2019-02-04,2.2,0.2,0.7,0.7,0.0
Moscow,2019-02-05,1.9,-4.0,0.0,0.0,0.0
Moscow,2019-02-06,-1.6,-4.1,0.9,0.0,0.7
Moscow,2019-02-07,-1.4,-5.5,0.0,0.0,0.0
Moscow,2019-02-08,-0.1,-5.3,0.0,0.0,0.0
Moscow,2019-02-09,-1.7,-4.1,0.9,0.0,0.63
Moscow,2019-02-10,-3.0,-5.5,0.0,0.0,0.0
Moscow,2019-02-11,-0.4,-4.5,0.0,0.0,0.0
Moscow,2019-02-12,0.9,-1.4,1.8,0.3,1.05
Moscow,2019-02-13,0.6,-3.7,13.0,0.2,8.96
Moscow,2019-02-14,-3.0,-7.3,0.0,0.0,0.0
Moscow,2019-02-15,1.8,-2.8,0.3,0.0,0.21
Moscow,2019-02-16,2.2,-0.5,0.0,0.0,0.0
Moscow,2019-02-17,3.0,-1.6,0.2,0.0,0.14
Moscow,2019-02-18,-1.9,-9.9,0.0,0.0,0.0
Moscow,2019-02-19,-0.2,-11.7,0.0,0.0,0.0
Moscow,2019-02-20,2.2,-4.0,0.4,0.4,0.0
Moscow,2019-02-21,1.3,-7.5,3.8,0.2,2.52
Moscow,2019-02-22,-7.9,-10.5,1.5,0.0,1.05
Moscow,2019-02-23,-5.6,-12.9,1.1,0.0,0.77
Moscow,2019-02-24,-0.1,-6.1,0.9,0.0,0.63
Moscow,2019-02-25,2.1,-0.1,1.7,0.3,0.98
Moscow,2019-02-26,1.5,-1.2,2.1,0.2,1.33
Moscow,2019-02-27,-0.7,-3.6,0.0,0.0,0.0
Moscow,2019-02-28,1.8,-3.2,2.4,0.1,1.61
Moscow,2019-03-01,1.6,-5.1,1.5,0.1,0.98
Moscow,2019-03-02,-5.0,-12.4,0.1,0.0,0.07
Moscow,2019-03-03,-1.0,-11.1,2.8,0.0,1.96
Moscow,2019-03-04,0.9,-11.5,1.5,0.0,1.05
Moscow,2019-03-05,4.1,-0.8,2.3,2.3,0.0
Moscow,2019-03-06,2.1,-10.9,3.3,1.4,1.33
Moscow,2019-03-07,-2.5,-14.1,0.0,0.0,0.0
Moscow,2019-03-08,2.6,-4.4,1.0,0.3,0.49
Moscow,2019-03-09,3.6,-1.4,0.1,0.1,0.0
Moscow,2019-03-10,3.6,-2.8,1.3,0.1,0.84
Moscow,2019-03-11,2.8,-1.7,1.5,0.4,0.77
Moscow,2019-03-12,-0.3,-6.4,0.9,0.0,0.63
Moscow,2019-03-13,-2.3,-10.8,0.8,0.0,0.56
Moscow,2019-03-14,0.5,-14.5,0.0,0.0,0.0
Moscow,2019-03-15,2.1,-2.6,0.3,0.0,0.21
Moscow,2019-03-16,0.3,-2.5,0.4,0.0,0.28
Moscow,2019-03-17,2.1,-1.2,0.0,0.0,0.0
Moscow,2019-03-18,4.3,0.4,0.0,0.0,0.0
Moscow,2019-03-19,3.5,0.5,5.7,5.7,0.0
Moscow,2019-03-20,3.3,-2.7,0.0,0.0,0.0
Moscow,2019-03-21,2.3,-3.0,0.3,0.2,0.07
Moscow,2019-03-22,2.4,-1.3,5.6,1.3,3.01
Moscow,2019-03-23,3.8,-6.2,0.4,0.0,0.28
Moscow,2019-03-24,1.7,-5.7,3.7,0.6,2.17
Moscow,2019-03-25,5.6,-3.3,0.0,0.0,0.0
Moscow,2019-03-26,5.6,-3.6,0.2,0.1,0.07
Moscow,2019-03-27,2.6,-7.7,0.1,0.0,0.07
Moscow,2019-03-28,3.2,-4.4,1.4,0.0,0.98
Moscow,2019-03-29,4.4,-1.9,1.4,0.7,0.49
Moscow,2019-03-30,9.2,1.4,0.0,0.0,0.0
Moscow,2019-03-31,14.6,2.6,0.2,0.2,0.0
Moscow,2019-04-01,6.7,-1.1,1.5,0.7,0.56
Moscow,2019-04-02,7.1,-3.2,0.0,0.0,0.0
Moscow,2019-04-03,8.7,-4.2,0.0,0.0,0.0
Moscow,2019-04-04,9.7,-3.1,0.0,0.0,0.0
Moscow,2019-04-05,8.9,-2.6,0.0,0.0,0.0
Moscow,2019-04-06,7.6,-1.0,0.2,0.2,0.0
Moscow,2019-04-07,7.6,-3.0,0.1,0.1,0.0
Moscow,2019-04-08,9.5,-0.3,1.0,1.0,0.0
Moscow,2019-04-09,17.3,6.1,1.8,1.8,0.0
Moscow,2019-04-10,14.0,4.8,3.1,3.1,0.0
Moscow,2019-04-11,10.4,-0.1,0.0,0.0,0.0
Moscow,2019-04-12,5.5,1.9,1.1,0.6,0.35
Moscow,2019-04-13,6.7,0.9,0.8,0.3,0.35
Moscow,2019-04-14,3.5,1.0,8.4,0.7,5.39
Moscow,2019-04-15,11.5,-0.2,2.6,0.1,1.75
Moscow,2019-04-16,13.0,-1.8,0.0,0.0,0.0
Moscow,2019-04-17,10.2,1.8,0.0,0.0,0.0
Moscow,2019-04-18,10.8,-0.9,0.3,0.3,0.0
Moscow,2019-04-19,11.2,-0.3,0.0,0.0,0.0
Moscow,2019-04-20,12.4,-0.6,0.0,0.0,0.0
Moscow,2019-04-21,16.1,1.3,0.0,0.0,0.0
Moscow,2019-04-22,17.7,2.2,0.0,0.0,0.0
Moscow,2019-04-23,17.9,4.3,0.0,0.0,0.0
Moscow,2019-04-24,21.7,6.0,0.0,0.0,0.0
Moscow,2019-04-25,22.8,5.9,0.0,0.0,0.0
Moscow,2019-04-26,21.4,7.8,0.0,0.0,0.0
Moscow,2019-04-27,22.8,9.6,0.0,0.0,0.0
Moscow,2019-04-28,11.6,3.5,0.2,0.2,0.0
Moscow,2019-04-29,9.6,-0.8,0.0,0.0,0.0
Moscow,2019-04-30,12.1,-0.5,0.0,0.0,0.0
Moscow,2019-05-01,16.2,0.9,0.0,0.0,0.0
Moscow,2019-05-02,10.7,5.3,3.6,3.6,0.0
Moscow,2019-05-03,16.1,7.6,0.2,0.2,0.0
Moscow,2019-05-04,14.4,4.4,0.0,0.0,0.0
Moscow,2019-05-05,22.1,3.9,0.9,0.9,0.0
Moscow,2019-05-06,23.5,11.4,0.0,0.0,0.0
Moscow,2019-05-07,24.5,10.5,0.0,0.0,0.0
Moscow,2019-05-08,22.3,12.4,6.0,6.0,0.0
Moscow,2019-05-09,25.4,8.4,3.5,3.5,0.0
Moscow,2019-05-10,24.6,14.8,2.9,2.9,0.0
Moscow,2019-05-11,21.1,13.4,0.2,0.2,0.0
Moscow,2019-05-12,21.2,8.9,0.1,0.1,0.0
Moscow,2019-05-13,20.9,13.7,0.9,0.9,0.0
Moscow,2019-05-14,21.3,12.0,0.0,0.0,0.0
Moscow,2019-05-15,21.8,13.0,2.1,2.1,0.0
Moscow,2019-05-16,18.0,9.6,0.5,0.5,0.0
Moscow,2019-05-17,18.2,4.6,0.0,0.0,0.0
Moscow,2019-05-18,20.9,6.9,0.0,0.0,0.0
Moscow,2019-05-19,21.0,9.5,0.0,0.0,0.0
Moscow,2019-05-20,22.4,6.6,0.0,0.0,0.0
Moscow,2019-05-21,25.3,8.2,0.5,0.5,0.0
Moscow,2019-05-22,25.5,14.2,0.0,0.0,0.0
Moscow,2019-05-23,24.2,12.7,2.6,2.6,0.0
Moscow,2019-05-24,17.6,9.1,0.0,0.0,0.0
Moscow,2019-05-25,21.5,11.2,1.0,1.0,0.0
Moscow,2019-05-26,22.6,13.6,1.9,1.9,0.0
Moscow,2019-05-27,21.1,11.7,0.3,0.3,0.0
Moscow,2019-05-28,27.4,14.9,0.0,0.0,0.0
Moscow,2019-05-29,28.8,18.2,0.0,0.0,0.0
Moscow,2019-05-30,29.2,16.8,5.2,5.2,0.0
Moscow,2019-05-31,23.9,14.0,7.2,7.2,0.0
Moscow,2019-06-01,22.1,13.4,0.0,0.0,0.0
Moscow,2019-06-02,25.1,10.2,0.2,0.2,0.0
Moscow,2019-06-03,20.5,12.1,0.0,0.0,0.0
Moscow,2019-06-04,22.7,7.8,0.0,0.0,0.0
Moscow,2019-06-05,26.1,9.9,0.0,0.0,0.0
Moscow,2019-06-06,28.8,12.1,0.0,0.0,0.0
Moscow,2019-06-07,30.1,14.5,0.0,0.0,0.0
Moscow,2019-06-08,30.2,18.0,0.0,0.0,0.0
Moscow,2019-06-09,30.7,17.3,0.0,0.0,0.0
Moscow,2019-06-10,26.4,17.1,1.3,1.3,0.0
Moscow,2019-06-11,28.2,15.7,0.0,0.0,0.0
Moscow,2019-06-12,25.6,14.5,1.2,1.2,0.0
Moscow,2019-06-13,19.6,9.6,0.0,0.0,0.0
Moscow,2019-06-14,24.2,9.3,1.1,1.1,0.0
Moscow,2019-06-15,20.6,12.9,0.1,0.1,0.0
Moscow,2019-06-16,21.5,13.5,1.0,1.0,0.0
Moscow,2019-06-17,26.0,11.8,0.2,0.2,0.0
Moscow,2019-06-18,26.4,17.0,0.4,0.4,0.0
Moscow,2019-06-19,27.3,14.1,0.0,0.0,0.0
Moscow,2019-06-20,29.4,15.3,0.0,0.0,0.0
Moscow,2019-06-21,29.6,15.8,0.0,0.0,0.0
Moscow,2019-06-22,31.8,20.1,0.2,0.2,0.0
Moscow,2019-06-23,26.1,19.6,0.1,0.1,0.0
Moscow,2019-06-24,25.9,16.2,1.0,1.0,0.0
Moscow,2019-06-25,23.0,12.4,0.0,0.0,0.0
Moscow,2019-06-26,23.5,12.6,7.4,7.4,0.0
Moscow,2019-06-27,16.1,12.5,19.4,19.4,0.0
Moscow,2019-06-28,16.0,10.9,24.1,24.1,0.0
Moscow,2019-06-29,12.8,9.6,4.6,4.6,0.0
Moscow,2019-06-30,18.6,8.9,3.3,3.3,0.0
Moscow,2019-07-01,25.6,10.8,1.8,1.8,0.0
Moscow,2019-07-02,22.0,15.2,0.0,0.0,0.0
Moscow,2019-07-03,18.9,12.9,2.7,2.7,0.0
Moscow,2019-07-04,16.9,10.5,0.0,0.0,0.0
Moscow,2019-07-05,18.7,10.6,1.1,1.1,0.0
Moscow,2019-07-06,17.9,11.6,3.0,3.0,0.0
Moscow,2019-07-07,19.0,9.1,0.2,0.2,0.0
Moscow,2019-07-08,20.4,12.3,1.5,1.5,0.0
Moscow,2019-07-09,20.6,9.8,0.0,0.0,0.0
Moscow,2019-07-10,20.0,11.3,2.7,2.7,0.0
Moscow,2019-07-11,17.6,12.3,8.9,8.9,0.0
Moscow,2019-07-12,15.6,11.1,7.2,7.2,0.0
Moscow,2019-07-13,17.5,10.6,1.9,1.9,0.0
Moscow,2019-07-14,19.1,11.1,2.2,2.2,0.0
Moscow,2019-07-15,19.4,10.2,0.0,0.0,0.0
Moscow,2019-07-16,21.9,11.5,7.6,7.6,0.0
Moscow,2019-07-17,21.4,14.6,9.0,9.0,0.0
Moscow,2019-07-18,20.9,13.5,1.7,1.7,0.0
Moscow,2019-07-19,20.2,12.4,5.9,5.9,0.0
Moscow,2019-07-20,20.9,13.8,4.4,4.4,0.0
Moscow,2019-07-21,21.9,14.3,0.5,0.5,0.0
Moscow,2019-07-22,24.8,11.9,0.2,0.2,0.0
Moscow,2019-07-23,19.7,14.6,3.2,3.2,0.0
Moscow,2019-07-24,21.6,15.4,3.5,3.5,0.0
Moscow,2019-07-25,21.7,14.0,1.5,1.5,0.0
Moscow,2019-07-26,26.5,17.0,0.0,0.0,0.0
Moscow,2019-07-27,27.5,16.8,0.3,0.3,0.0
Moscow,2019-07-28,25.5,17.6,0.1,0.1,0.0
Moscow,2019-07-29,16.9,10.6,0.0,0.0,0.0
Moscow,2019-07-30,15.9,9.3,0.0,0.0,0.0
Moscow,2019-07-31,14.6,8.8,3.4,3.4,0.0
Moscow,2019-08-01,15.1,9.0,0.7,0.7,0.0
Moscow,2019-08-02,15.5,11.1,0.3,0.3,0.0
Moscow,2019-08-03,16.9,9.8,0.8,0.8,0.0
Moscow,2019-08-04,13.6,7.7,1.3,1.3,0.0
Moscow,2019-08-05,13.1,6.3,2.1,2.1,0.0
Moscow,2019-08-06,18.4,8.9,0.8,0.8,0.0
Moscow,2019-08-07,21.1,10.6,0.1,0.1,0.0
Moscow,2019-08-08,24.2,13.1,5.9,5.9,0.0
Moscow,2019-08-09,18.7,14.9,14.4,14.4,0.0
Moscow,2019-08-10,16.5,12.4,12.3,12.3,0.0
Moscow,2019-08-11,19.0,9.4,0.0,0.0,0.0
Moscow,2019-08-12,20.4,7.6,0.0,0.0,0.0
Moscow,2019-08-13,23.9,10.4,2.5,2.5,0.0
Moscow,2019-08-14,22.4,16.9,0.4,0.4,0.0
Moscow,2019-08-15,23.9,15.1,0.8,0.8,0.0
Moscow,2019-08-16,18.7,13.6,14.2,14.2,0.0
Moscow,2019-08-17,17.7,12.4,14.8,14.8,0.0
Moscow,2019-08-18,21.7,15.6,20.2,20.2,0.0
Moscow,2019-08-19,20.7,14.0,0.9,0.9,0.0
Moscow,2019-08-20,27.0,12.4,0.0,0.0,0.0
Moscow,2019-08-21,25.0,15.3,0.2,0.2,0.0
Moscow,2019-08-22,24.2,14.0,0.3,0.3,0.0
Moscow,2019-08-23,22.2,10.3,0.0,0.0,0.0
Moscow,2019-08-24,22.7,10.6,0.0,0.0,0.0
Moscow,2019-08-25,19.7,11.5,0.0,0.0,0.0
Moscow,2019-08-26,21.2,9.2,0.0,0.0,0.0
Moscow,2019-08-27,21.4,14.2,0.3,0.3,0.0
Moscow,2019-08-28,17.5,9.6,0.0,0.0,0.0
Moscow,2019-08-29,21.7,6.8,0.0,0.0,0.0
Moscow,2019-08-30,23.3,9.3,0.0,0.0,0.0
Moscow,2019-08-31,22.3,10.5,0.0,0.0,0.0
Moscow,2019-09-01,23.8,10.0,0.0,0.0,0.0
Moscow,2019-09-02,22.4,12.4,0.3,0.3,0.0
Moscow,2019-09-03,23.3,12.4,0.0,0.0,0.0
Moscow,2019-09-04,23.5,13.8,0.0,0.0,0.0
Moscow,2019-09-05,18.5,14.7,1.9,1.9,0.0
Moscow,2019-09-06,22.9,11.9,0.0,0.0,0.0
Moscow,2019-09-07,21.4,11.4,0.3,0.3,0.0
Moscow,2019-09-08,22.2,12.0,0.3,0.3,0.0
Moscow,2019-09-09,23.2,11.0,0.0,0.0,0.0
Moscow,2019-09-10,24.1,10.1,0.0,0.0,0.0
Moscow,2019-09-11,25.9,12.8,0.0,0.0,0.0
Moscow,2019-09-12,25.8,10.6,0.0,0.0,0.0
Moscow,2019-09-13,22.1,12.6,0.6,0.6,0.0
Moscow,2019-09-14,16.1,10.3,0.7,0.7,0.0
Moscow,2019-09-15,13.3,8.0,4.9,4.9,0.0
Moscow,2019-09-16,15.3,10.3,2.2,2.2,0.0
Moscow,2019-09-17,12.3,8.5,3.4,3.4,0.0
Moscow,2019-09-18,12.9,5.7,0.9,0.9,0.0
Moscow,2019-09-19,11.3,5.5,0.7,0.7,0.0
Moscow,2019-09-20,7.6,3.1,2.1,2.1,0.0
Moscow,2019-09-21,9.6,1.8,0.7,0.7,0.0
Moscow,2019-09-22,7.2,3.3,4.3,4.3,0.0
Moscow,2019-09-23,8.2,3.0,0.2,0.2,0.0
Moscow,2019-09-24,7.9,0.2,1.0,1.0,0.0
Moscow,2019-09-25,8.0,0.1,0.9,0.9,0.0
Moscow,2019-09-26,11.4,3.5,0.1,0.1,0.0
Moscow,2019-09-27,10.2,0.8,0.3,0.3,0.0
Moscow,2019-09-28,10.7,3.2,0.1,0.1,0.0
Moscow,2019-09-29,12.7,5.3,2.3,2.3,0.0
Moscow,2019-09-30,14.0,8.3,5.2,5.2,0.0
Moscow,2019-10-01,17.2,7.3,5.0,5.0,0.0
Moscow,2019-10-02,16.1,5.7,0.3,0.3,0.0
Moscow,2019-10-03,19.8,11.1,0.0,0.0,0.0
Moscow,2019-10-04,14.8,6.0,3.7,3.7,0.0
Moscow,2019-10-05,10.2,4.8,0.1,0.1,0.0
Moscow,2019-10-06,5.3,1.4,9.1,6.9,1.54
Moscow,2019-10-07,4.4,1.3,0.3,0.2,0.07
Moscow,2019-10-08,5.0,-0.9,0.0,0.0,0.0
Moscow,2019-10-09,6.5,1.3,5.3,5.2,0.07
Moscow,2019-10-10,8.8,4.5,9.6,9.6,0.0
Moscow,2019-10-11,10.9,6.6,0.8,0.8,0.0
Moscow,2019-10-12,11.2,5.8,6.4,6.4,0.0
Moscow,2019-10-13,12.0,7.2,1.2,1.2,0.0
Moscow,2019-10-14,15.2,5.5,5.8,5.8,0.0
Moscow,2019-10-15,14.6,4.1,0.6,0.6,0.0
Moscow,2019-10-16,8.4,0.5,0.0,0.0,0.0
Moscow,2019-10-17,17.9,8.1,0.0,0.0,0.0
Moscow,2019-10-18,15.1,9.5,0.3,0.3,0.0
Moscow,2019-10-19,16.2,8.5,0.0,0.0,0.0
Moscow,2019-10-20,16.5,10.5,0.2,0.2,0.0
Moscow,2019-10-21,17.0,9.1,4.0,4.0,0.0
Moscow,2019-10-22,10.8,6.9,0.1,0.1,0.0
Moscow,2019-10-23,13.7,9.9,0.7,0.7,0.0
Moscow,2019-10-24,10.9,7.2,0.1,0.1,0.0
Moscow,2019-10-25,12.5,5.1,0.0,0.0,0.0
Moscow,2019-10-26,12.6,6.7,0.3,0.3,0.0
Moscow,2019-10-27,13.7,11.3,1.9,1.9,0.0
Moscow,2019-10-28,13.9,0.4,0.0,0.0,0.0
Moscow,2019-10-29,6.6,-0.3,3.3,3.1,0.14
Moscow,2019-10-30,2.1,-3.6,4.0,0.4,2.52
Moscow,2019-10-31,-1.4,-5.0,0.0,0.0,0.0
Moscow,2019-11-01,0.2,-4.3,0.9,0.1,0.56
Moscow,2019-11-02,3.5,-1.4,0.0,0.0,0.0
Moscow,2019-11-03,4.4,1.0,5.2,3.7,1.05
Moscow,2019-11-04,8.9,4.6,0.5,0.5,0.0
Moscow,2019-11-05,12.9,8.7,1.8,1.8,0.0
Moscow,2019-11-06,10.7,8.1,7.8,7.8,0.0
Moscow,2019-11-07,10.5,2.3,4.3,4.3,0.0
Moscow,2019-11-08,5.8,1.8,0.5,0.5,0.0
