ville,date,temp_max,temp_min,precipitation,pluie,neige,date_import
Paris,2024-09-10,17.8,11.3,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2024-09-11,16.4,11.4,4.7,4.7,0.0,2025-07-18 10:59:42
Paris,2024-09-12,15.5,8.1,2.0,2.0,0.0,2025-07-18 10:59:42
Paris,2024-09-13,16.7,7.0,1.9,1.9,0.0,2025-07-18 10:59:42
Paris,2024-09-14,16.6,7.0,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-09-15,18.5,6.0,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-09-16,19.2,9.9,0.4,0.4,0.0,2025-07-18 10:59:42
Paris,2024-09-17,20.9,11.7,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-09-18,23.6,13.4,0.5,0.5,0.0,2025-07-18 10:59:42
Paris,2024-09-19,24.9,15.0,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-09-20,20.9,12.7,4.6,4.6,0.0,2025-07-18 10:59:42
Paris,2024-09-21,23.3,13.1,0.5,0.5,0.0,2025-07-18 10:59:42
Paris,2024-09-22,20.6,15.5,13.9,13.9,0.0,2025-07-18 10:59:42
Paris,2024-09-23,19.4,13.1,8.8,8.8,0.0,2025-07-18 10:59:42
Paris,2024-09-24,18.2,12.7,1.4,1.4,0.0,2025-07-18 10:59:42
Paris,2024-09-25,17.3,12.7,16.0,16.0,0.0,2025-07-18 10:59:42
Paris,2024-09-26,18.6,14.2,11.5,11.5,0.0,2025-07-18 10:59:42
Paris,2024-09-27,15.9,11.8,1.5,1.5,0.0,2025-07-18 10:59:42
Paris,2024-09-28,13.8,7.3,0.7,0.7,0.0,2025-07-18 10:59:42
Paris,2024-09-29,14.9,4.7,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-09-30,18.1,11.6,0.4,0.4,0.0,2025-07-18 10:59:42
Paris,2024-10-01,17.4,11.5,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2024-10-02,16.5,11.5,1.6,1.6,0.0,2025-07-18 10:59:42
Paris,2024-10-03,14.2,9.1,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2024-10-04,15.3,5.2,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-10-05,16.4,4.7,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-10-06,16.9,9.8,4.2,4.2,0.0,2025-07-18 10:59:42
Paris,2024-10-07,17.8,13.8,11.8,11.8,0.0,2025-07-18 10:59:42
Paris,2024-10-08,19.2,13.0,0.5,0.5,0.0,2025-07-18 10:59:42
Paris,2024-10-09,17.1,13.2,55.7,55.7,0.0,2025-07-18 10:59:42
Paris,2024-10-10,15.4,10.0,1.3,1.3,0.0,2025-07-18 10:59:42
Paris,2024-10-11,13.8,5.9,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-10-12,15.8,7.3,1.8,1.8,0.0,2025-07-18 10:59:42
Paris,2024-10-13,15.0,8.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-10-14,21.5,10.1,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2024-10-15,20.2,11.0,0.2,0.2,0.0,2025-07-18 10:59:42
Paris,2024-10-16,24.7,15.3,6.0,6.0,0.0,2025-07-18 10:59:42
Paris,2024-10-17,18.3,15.5,12.5,12.5,0.0,2025-07-18 10:59:42
Paris,2024-10-18,16.0,13.4,7.7,7.7,0.0,2025-07-18 10:59:42
Paris,2024-10-19,16.6,11.1,2.7,2.7,0.0,2025-07-18 10:59:42
Paris,2024-10-20,18.5,10.8,0.7,0.7,0.0,2025-07-18 10:59:42
Paris,2024-10-21,21.0,13.0,1.6,1.6,0.0,2025-07-18 10:59:42
Paris,2024-10-22,16.6,9.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-10-23,16.7,7.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-10-24,18.0,6.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-10-25,19.6,12.0,2.0,2.0,0.0,2025-07-18 10:59:42
Paris,2024-10-26,18.2,12.3,5.1,5.1,0.0,2025-07-18 10:59:42
Paris,2024-10-27,16.4,13.1,2.8,2.8,0.0,2025-07-18 10:59:42
Paris,2024-10-28,17.6,10.4,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-10-29,14.7,8.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-10-30,15.3,10.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-10-31,15.9,10.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-01,12.0,9.6,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-02,12.7,9.3,0.7,0.7,0.0,2025-07-18 10:59:42
Paris,2024-11-03,13.0,7.6,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-04,14.5,7.2,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-05,13.2,6.0,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-06,12.3,8.4,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-07,13.7,9.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-08,11.6,8.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-09,13.6,8.6,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-10,12.0,7.8,0.5,0.5,0.0,2025-07-18 10:59:42
Paris,2024-11-11,13.5,5.3,0.5,0.5,0.0,2025-07-18 10:59:42
Paris,2024-11-12,10.7,7.2,2.1,2.1,0.0,2025-07-18 10:59:42
Paris,2024-11-13,9.1,5.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-14,12.5,4.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-15,10.5,6.9,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2024-11-16,9.5,5.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-17,10.4,4.0,1.0,1.0,0.0,2025-07-18 10:59:42
Paris,2024-11-18,10.9,6.7,4.3,4.3,0.0,2025-07-18 10:59:42
Paris,2024-11-19,12.2,7.4,24.4,24.4,0.0,2025-07-18 10:59:42
Paris,2024-11-20,6.9,1.8,3.1,1.3,1.26,2025-07-18 10:59:42
Paris,2024-11-21,1.6,-0.6,10.4,0.6,6.86,2025-07-18 10:59:42
Paris,2024-11-22,3.5,-2.2,0.6,0.0,0.42,2025-07-18 10:59:42
Paris,2024-11-23,12.0,1.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-24,18.0,12.2,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-25,18.0,8.5,8.8,8.8,0.0,2025-07-18 10:59:42
Paris,2024-11-26,11.2,7.6,3.4,3.4,0.0,2025-07-18 10:59:42
Paris,2024-11-27,13.3,7.6,8.7,8.7,0.0,2025-07-18 10:59:42
Paris,2024-11-28,9.0,4.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-29,8.1,1.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-11-30,6.6,0.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-12-01,11.4,1.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-12-02,12.3,7.1,0.5,0.5,0.0,2025-07-18 10:59:42
Paris,2024-12-03,8.4,4.3,1.0,1.0,0.0,2025-07-18 10:59:42
Paris,2024-12-04,7.3,2.7,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-12-05,12.5,4.7,3.4,3.4,0.0,2025-07-18 10:59:42
Paris,2024-12-06,13.8,7.1,2.3,2.3,0.0,2025-07-18 10:59:42
Paris,2024-12-07,11.8,5.8,7.8,7.8,0.0,2025-07-18 10:59:42
Paris,2024-12-08,8.5,6.5,5.6,5.6,0.0,2025-07-18 10:59:42
Paris,2024-12-09,6.6,5.1,1.3,1.3,0.0,2025-07-18 10:59:42
Paris,2024-12-10,6.2,4.7,0.2,0.2,0.0,2025-07-18 10:59:42
Paris,2024-12-11,5.7,4.7,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-12-12,4.7,3.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-12-13,3.7,0.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-12-14,5.2,-0.4,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2024-12-15,9.9,3.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-12-16,10.7,8.4,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-12-17,8.5,5.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-12-18,13.8,6.8,1.4,1.4,0.0,2025-07-18 10:59:42
Paris,2024-12-19,13.8,3.6,4.5,4.5,0.0,2025-07-18 10:59:42
Paris,2024-12-20,8.1,3.2,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2024-12-21,10.8,6.6,4.8,4.8,0.0,2025-07-18 10:59:42
Paris,2024-12-22,11.4,3.3,18.7,17.0,1.19,2025-07-18 10:59:42
Paris,2024-12-23,7.6,4.9,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2024-12-24,9.7,5.3,1.1,1.1,0.0,2025-07-18 10:59:42
Paris,2024-12-25,10.9,8.7,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-12-26,8.6,4.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-12-27,5.6,-1.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-12-28,2.1,-0.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-12-29,4.6,1.4,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2024-12-30,4.1,2.6,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2024-12-31,5.7,1.9,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-01-01,8.8,4.2,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-01-02,9.7,1.5,22.7,22.0,0.49,2025-07-18 10:59:42
Paris,2025-01-03,4.2,-1.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-01-04,2.3,-2.8,5.2,5.2,0.0,2025-07-18 10:59:42
Paris,2025-01-05,12.6,1.0,14.1,14.1,0.0,2025-07-18 10:59:42
Paris,2025-01-06,13.2,6.1,1.6,1.6,0.0,2025-07-18 10:59:42
Paris,2025-01-07,6.9,3.5,4.0,1.5,1.75,2025-07-18 10:59:42
Paris,2025-01-08,12.2,3.4,15.9,15.9,0.0,2025-07-18 10:59:42
Paris,2025-01-09,11.1,2.4,5.4,5.4,0.0,2025-07-18 10:59:42
Paris,2025-01-10,5.6,2.1,0.4,0.3,0.07,2025-07-18 10:59:42
Paris,2025-01-11,2.2,-0.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-01-12,4.1,-0.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-01-13,4.1,-1.6,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-01-14,2.6,-3.7,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-01-15,5.5,-0.8,0.2,0.2,0.0,2025-07-18 10:59:42
Paris,2025-01-16,5.4,0.7,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-01-17,3.3,-1.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-01-18,2.4,-0.7,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-01-19,1.4,-1.7,0.1,0.0,0.07,2025-07-18 10:59:42
Paris,2025-01-20,0.8,-1.4,0.1,0.0,0.07,2025-07-18 10:59:42
Paris,2025-01-21,4.7,-2.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-01-22,9.5,1.7,13.8,13.8,0.0,2025-07-18 10:59:42
Paris,2025-01-23,9.0,4.7,3.1,3.1,0.0,2025-07-18 10:59:42
Paris,2025-01-24,12.3,7.7,4.7,4.7,0.0,2025-07-18 10:59:42
Paris,2025-01-25,12.3,7.7,11.2,11.2,0.0,2025-07-18 10:59:42
Paris,2025-01-26,10.0,1.1,3.2,3.2,0.0,2025-07-18 10:59:42
Paris,2025-01-27,12.6,8.2,3.6,3.6,0.0,2025-07-18 10:59:42
Paris,2025-01-28,11.3,6.8,4.5,4.5,0.0,2025-07-18 10:59:42
Paris,2025-01-29,8.5,5.4,9.7,9.7,0.0,2025-07-18 10:59:42
Paris,2025-01-30,8.0,3.2,3.7,3.7,0.0,2025-07-18 10:59:42
Paris,2025-01-31,4.9,1.0,4.8,4.8,0.0,2025-07-18 10:59:42
Paris,2025-02-01,6.5,-1.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-02-02,6.5,-2.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-02-03,6.1,-1.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-02-04,4.4,-0.0,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-02-05,7.4,1.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-02-06,5.0,1.5,0.2,0.2,0.0,2025-07-18 10:59:42
Paris,2025-02-07,6.4,2.7,0.9,0.9,0.0,2025-07-18 10:59:42
Paris,2025-02-08,7.2,3.9,2.2,2.2,0.0,2025-07-18 10:59:42
Paris,2025-02-09,7.1,3.1,5.4,5.4,0.0,2025-07-18 10:59:42
Paris,2025-02-10,6.7,3.5,8.5,8.5,0.0,2025-07-18 10:59:42
Paris,2025-02-11,6.6,2.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-02-12,5.5,1.7,0.4,0.4,0.0,2025-07-18 10:59:42
Paris,2025-02-13,6.7,3.2,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2025-02-14,4.7,-0.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-02-15,4.4,-2.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-02-16,6.2,-0.9,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-02-17,6.5,-1.4,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-02-18,8.3,-0.4,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-02-19,10.1,0.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-02-20,13.8,7.3,1.5,1.5,0.0,2025-07-18 10:59:42
Paris,2025-02-21,15.9,9.2,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2025-02-22,13.0,8.6,6.0,6.0,0.0,2025-07-18 10:59:42
Paris,2025-02-23,14.1,4.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-02-24,12.8,8.8,3.1,3.1,0.0,2025-07-18 10:59:42
Paris,2025-02-25,9.0,6.8,18.3,18.3,0.0,2025-07-18 10:59:42
Paris,2025-02-26,10.9,3.7,2.6,2.6,0.0,2025-07-18 10:59:42
Paris,2025-02-27,9.9,3.1,0.4,0.4,0.0,2025-07-18 10:59:42
Paris,2025-02-28,9.0,2.2,0.5,0.5,0.0,2025-07-18 10:59:42
Paris,2025-03-01,7.6,0.9,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-02,10.5,0.4,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-03,11.3,-0.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-04,12.8,0.7,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-05,16.5,0.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-06,17.0,3.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-07,16.7,6.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-08,18.1,7.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-09,17.1,8.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-10,13.1,8.2,3.3,3.3,0.0,2025-07-18 10:59:42
Paris,2025-03-11,11.8,4.8,0.5,0.5,0.0,2025-07-18 10:59:42
Paris,2025-03-12,7.3,2.9,2.3,2.3,0.0,2025-07-18 10:59:42
Paris,2025-03-13,7.8,2.6,1.6,1.4,0.14,2025-07-18 10:59:42
Paris,2025-03-14,6.8,-0.4,0.7,0.7,0.0,2025-07-18 10:59:42
Paris,2025-03-15,8.3,1.4,0.2,0.2,0.0,2025-07-18 10:59:42
Paris,2025-03-16,10.5,2.2,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-17,11.6,1.0,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-18,12.5,1.6,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-19,17.2,5.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-20,18.5,5.6,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-21,19.7,9.4,2.1,2.1,0.0,2025-07-18 10:59:42
Paris,2025-03-22,16.9,10.9,10.0,10.0,0.0,2025-07-18 10:59:42
Paris,2025-03-23,13.4,7.3,1.1,1.1,0.0,2025-07-18 10:59:42
Paris,2025-03-24,15.6,5.4,0.5,0.5,0.0,2025-07-18 10:59:42
Paris,2025-03-25,13.8,7.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-26,14.3,7.4,0.4,0.4,0.0,2025-07-18 10:59:42
Paris,2025-03-27,14.9,3.6,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-03-28,12.7,4.0,2.1,2.1,0.0,2025-07-18 10:59:42
Paris,2025-03-29,13.3,5.5,1.5,1.5,0.0,2025-07-18 10:59:42
Paris,2025-03-30,15.5,5.8,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2025-03-31,14.0,5.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-01,14.2,5.0,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-02,16.6,6.6,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-03,20.2,7.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-04,23.0,10.6,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2025-04-05,23.7,9.2,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-06,18.0,8.7,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-07,17.0,4.2,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-08,18.4,4.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-09,18.6,6.0,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-10,16.1,5.4,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-11,22.0,5.6,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-12,21.5,8.9,3.0,3.0,0.0,2025-07-18 10:59:42
Paris,2025-04-13,17.5,12.0,3.0,3.0,0.0,2025-07-18 10:59:42
Paris,2025-04-14,19.6,7.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-15,18.1,10.9,2.6,2.6,0.0,2025-07-18 10:59:42
Paris,2025-04-16,15.0,8.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-17,16.6,6.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-18,19.3,6.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-19,20.6,8.7,2.8,2.8,0.0,2025-07-18 10:59:42
Paris,2025-04-20,16.2,10.7,5.2,5.2,0.0,2025-07-18 10:59:42
Paris,2025-04-21,15.0,10.1,4.3,4.3,0.0,2025-07-18 10:59:42
Paris,2025-04-22,16.8,7.6,0.4,0.4,0.0,2025-07-18 10:59:42
Paris,2025-04-23,15.0,8.4,9.3,9.3,0.0,2025-07-18 10:59:42
Paris,2025-04-24,16.7,9.2,1.1,1.1,0.0,2025-07-18 10:59:42
Paris,2025-04-25,15.7,7.3,0.5,0.5,0.0,2025-07-18 10:59:42
Paris,2025-04-26,18.8,8.2,0.2,0.2,0.0,2025-07-18 10:59:42
Paris,2025-04-27,20.5,11.0,0.3,0.3,0.0,2025-07-18 10:59:42
Paris,2025-04-28,24.1,9.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-29,26.7,10.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-04-30,29.2,12.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-01,30.1,14.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-02,29.8,15.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-03,24.6,15.9,9.2,9.2,0.0,2025-07-18 10:59:42
Paris,2025-05-04,16.1,9.1,1.2,1.2,0.0,2025-07-18 10:59:42
Paris,2025-05-05,14.3,6.2,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-06,15.5,7.0,0.2,0.2,0.0,2025-07-18 10:59:42
Paris,2025-05-07,15.7,8.0,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-08,18.3,8.7,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2025-05-09,20.2,9.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-10,23.8,9.6,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-11,24.4,13.4,4.5,4.5,0.0,2025-07-18 10:59:42
Paris,2025-05-12,19.6,13.2,1.7,1.7,0.0,2025-07-18 10:59:42
Paris,2025-05-13,20.9,10.9,6.9,6.9,0.0,2025-07-18 10:59:42
Paris,2025-05-14,25.3,11.1,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2025-05-15,18.1,8.9,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-16,20.3,8.9,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-17,18.7,9.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-18,20.4,8.7,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-19,23.8,8.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-20,25.9,12.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-21,18.3,11.5,13.7,13.7,0.0,2025-07-18 10:59:42
Paris,2025-05-22,18.9,8.4,1.4,1.4,0.0,2025-07-18 10:59:42
Paris,2025-05-23,18.5,8.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-24,20.1,8.1,0.4,0.4,0.0,2025-07-18 10:59:42
Paris,2025-05-25,20.2,14.5,2.0,2.0,0.0,2025-07-18 10:59:42
Paris,2025-05-26,18.4,10.2,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-27,19.5,11.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-28,21.1,14.0,3.2,3.2,0.0,2025-07-18 10:59:42
Paris,2025-05-29,24.5,11.6,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-30,29.8,13.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-05-31,29.7,17.0,4.6,4.6,0.0,2025-07-18 10:59:42
Paris,2025-06-01,23.4,15.9,8.5,8.5,0.0,2025-07-18 10:59:42
Paris,2025-06-02,22.1,13.9,0.9,0.9,0.0,2025-07-18 10:59:42
Paris,2025-06-03,24.4,11.9,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-04,20.4,13.9,2.0,2.0,0.0,2025-07-18 10:59:42
Paris,2025-06-05,19.0,13.0,7.5,7.5,0.0,2025-07-18 10:59:42
Paris,2025-06-06,21.0,14.2,6.7,6.7,0.0,2025-07-18 10:59:42
Paris,2025-06-07,19.9,13.9,3.4,3.4,0.0,2025-07-18 10:59:42
Paris,2025-06-08,18.6,12.0,4.3,4.3,0.0,2025-07-18 10:59:42
Paris,2025-06-09,22.5,10.2,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-10,24.9,12.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-11,28.2,13.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-12,31.7,17.3,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2025-06-13,33.3,20.6,6.8,6.8,0.0,2025-07-18 10:59:42
Paris,2025-06-14,27.6,20.3,0.9,0.9,0.0,2025-07-18 10:59:42
Paris,2025-06-15,23.2,17.3,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2025-06-16,26.9,12.2,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-17,29.2,15.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-18,29.6,16.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-19,31.3,17.9,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-20,32.2,19.5,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-21,35.7,18.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-22,29.4,22.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-23,25.9,17.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-24,30.0,13.7,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-25,35.8,18.4,2.3,2.3,0.0,2025-07-18 10:59:42
Paris,2025-06-26,26.1,18.2,7.0,7.0,0.0,2025-07-18 10:59:42
Paris,2025-06-27,27.7,19.4,1.4,1.4,0.0,2025-07-18 10:59:42
Paris,2025-06-28,29.7,19.0,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-29,30.1,18.8,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-06-30,36.0,20.6,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-07-01,38.6,23.4,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-07-02,33.6,20.4,3.1,3.1,0.0,2025-07-18 10:59:42
Paris,2025-07-03,26.0,16.4,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-07-04,28.0,14.6,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-07-05,27.1,15.3,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-07-06,20.9,15.0,29.4,29.4,0.0,2025-07-18 10:59:42
Paris,2025-07-07,19.1,14.9,22.8,22.8,0.0,2025-07-18 10:59:42
Paris,2025-07-08,20.5,13.1,2.3,2.3,0.0,2025-07-18 10:59:42
Paris,2025-07-09,24.0,11.2,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-07-10,27.4,13.9,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-07-11,29.8,17.7,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-07-12,28.9,18.1,0.0,0.0,0.0,2025-07-18 10:59:42
Paris,2025-07-13,31.8,17.8,0.1,0.1,0.0,2025-07-18 10:59:42
Paris,2025-07-14,28.5,18.8,8.5,8.5,0.0,2025-07-18 10:59:42
Paris,2025-07-15,24.9,17.1,1.2,1.2,0.0,2025-07-18 10:59:42
Paris,2025-07-16,22.4,19.0,2.6,2.6,0.0,2025-07-18 10:59:42
Paris,2025-07-17,19.1,18.4,,,,2025-07-18 10:59:42
Paris,2025-07-18,,,,,,2025-07-18 10:59:42
Sydney,2022-07-19,12.5,8.3,4.5,4.5,0.0,2025-07-18 10:59:42
Sydney,2022-07-20,14.6,8.2,3.0,3.0,0.0,2025-07-18 10:59:42
Sydney,2022-07-21,14.6,9.3,5.0,5.0,0.0,2025-07-18 10:59:42
Sydney,2022-07-22,17.0,12.3,2.1,2.1,0.0,2025-07-18 10:59:42
Sydney,2022-07-23,16.1,10.1,2.1,2.1,0.0,2025-07-18 10:59:42
